Time Period,Therapy Area,Geography Location,Hospital Type,Hospital Name,Manufacturer,Product Name,Patient Age,Patient Gender,Claims volume,Patient Count,HCP Count
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Biosense,Navistar,19 - 35 years,Male,190,113,110
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Biosense,Navistar,19 - 35 years,Male,195,102,115
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Biosense,Navistar,19 - 35 years,Male,206,112,104
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Biosense,Navistar,19 - 35 years,Male,222,105,119
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Biosense,Navistar,19 - 35 years,Male,207,105,119
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Biosense,Navistar,19 - 35 years,Male,192,109,110
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Biosense,Navistar,19 - 35 years,Male,203,116,120
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Biosense,Navistar,19 - 35 years,Male,202,102,115
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Biosense,Navistar,19 - 35 years,Male,185,122,106
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Biosense,Navistar,19 - 35 years,Male,222,109,104
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Biosense,Navistar,19 - 35 years,Male,215,104,119
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Biosense,Navistar,19 - 35 years,Male,195,114,108
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Biosense,Navistar,19 - 35 years,Male,208,120,118
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Biosense,Navistar,19 - 35 years,Male,192,118,112
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,BSC,Blazer Prime,19 - 35 years,Male,109,90,20
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,BSC,Blazer Prime,19 - 35 years,Male,114,91,12
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,BSC,Blazer Prime,19 - 35 years,Male,113,86,15
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,BSC,Blazer Prime,19 - 35 years,Male,112,85,13
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,BSC,Blazer Prime,19 - 35 years,Male,114,84,17
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,BSC,Blazer Prime,19 - 35 years,Male,106,90,20
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,BSC,Blazer Prime,19 - 35 years,Male,112,85,19
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,BSC,Blazer Prime,19 - 35 years,Male,113,87,11
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,BSC,Blazer Prime,19 - 35 years,Male,114,84,13
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,BSC,Blazer Prime,19 - 35 years,Male,107,87,17
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,BSC,Blazer Prime,19 - 35 years,Male,102,86,14
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,BSC,Blazer Prime,19 - 35 years,Male,109,84,17
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,BSC,Blazer Prime,19 - 35 years,Male,115,89,18
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,BSC,Blazer Prime,19 - 35 years,Male,105,82,12
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,BSC,Blazer Prime,19 - 35 years,Male,113,85,10
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,BSC,Blazer Prime,19 - 35 years,Male,109,91,17
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,BSC,Intellanav,19 - 35 years,Male,428,188,105
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,BSC,Intellanav,19 - 35 years,Male,377,157,110
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,BSC,Intellanav,19 - 35 years,Male,397,171,119
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,BSC,Intellanav,19 - 35 years,Male,341,146,140
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,BSC,Intellanav,19 - 35 years,Male,306,122,102
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,BSC,Intellanav,19 - 35 years,Male,403,190,126
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,BSC,Intellanav,19 - 35 years,Male,356,171,102
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,BSC,Intellanav,19 - 35 years,Male,426,148,125
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,BSC,Intellanav,19 - 35 years,Male,360,174,106
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,BSC,Intellanav,19 - 35 years,Male,358,132,143
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,BSC,Intellanav,19 - 35 years,Male,384,180,120
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,BSC,Intellanav,19 - 35 years,Male,418,182,108
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,BSC,Intellanav,19 - 35 years,Male,410,140,104
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,BSC,Intellanav,19 - 35 years,Male,411,160,125
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,BSC,Intellanav,19 - 35 years,Male,326,123,122
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,BSC,Intellanav,19 - 35 years,Male,427,177,103
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Abbott,TactiCath,19 - 35 years,Male,502,533,203
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Abbott,TactiCath,19 - 35 years,Male,541,436,188
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Abbott,TactiCath,19 - 35 years,Male,530,458,169
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Abbott,TactiCath,19 - 35 years,Male,526,453,177
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Abbott,TactiCath,19 - 35 years,Male,534,461,148
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Abbott,TactiCath,19 - 35 years,Male,590,499,222
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Abbott,TactiCath,19 - 35 years,Male,495,535,176
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Abbott,TactiCath,19 - 35 years,Male,574,468,200
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Abbott,TactiCath,19 - 35 years,Male,595,426,199
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Abbott,TactiCath,19 - 35 years,Male,662,443,179
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Abbott,TactiCath,19 - 35 years,Male,497,526,217
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Abbott,TactiCath,19 - 35 years,Male,568,448,179
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Abbott,TactiCath,19 - 35 years,Male,532,515,241
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Abbott,TactiCath,19 - 35 years,Male,528,508,205
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Abbott,TactiCath,19 - 35 years,Male,563,496,232
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Abbott,TactiCath,19 - 35 years,Male,549,496,176
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Abbott,TactiFlex,19 - 35 years,Male,101,83,11
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Abbott,TactiFlex,19 - 35 years,Male,106,83,13
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Abbott,TactiFlex,19 - 35 years,Male,105,81,12
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Abbott,TactiFlex,19 - 35 years,Male,110,85,16
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Abbott,TactiFlex,19 - 35 years,Male,110,78,12
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Abbott,TactiFlex,19 - 35 years,Male,107,80,18
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Abbott,TactiFlex,19 - 35 years,Male,106,79,17
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Abbott,TactiFlex,19 - 35 years,Male,116,81,19
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Abbott,TactiFlex,19 - 35 years,Male,101,80,17
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Abbott,TactiFlex,19 - 35 years,Male,118,78,19
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Abbott,TactiFlex,19 - 35 years,Male,110,85,10
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Abbott,TactiFlex,19 - 35 years,Male,103,85,10
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Abbott,TactiFlex,19 - 35 years,Male,114,83,18
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Abbott,TactiFlex,19 - 35 years,Male,116,88,10
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Abbott,TactiFlex,19 - 35 years,Male,108,78,14
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Abbott,TactiFlex,19 - 35 years,Male,103,82,12
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Biosense,Thermocool,19 - 35 years,Male,1300,849,462
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Biosense,Thermocool,19 - 35 years,Male,1327,856,411
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Biosense,Thermocool,19 - 35 years,Male,989,841,450
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Biosense,Thermocool,19 - 35 years,Male,1115,792,422
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Biosense,Thermocool,19 - 35 years,Male,1039,861,506
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Biosense,Thermocool,19 - 35 years,Male,1205,860,458
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Biosense,Thermocool,19 - 35 years,Male,1063,845,409
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Biosense,Thermocool,19 - 35 years,Male,1011,876,455
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Biosense,Thermocool,19 - 35 years,Male,1318,789,486
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Biosense,Thermocool,19 - 35 years,Male,1163,787,428
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Biosense,Thermocool,19 - 35 years,Male,1331,878,401
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Biosense,Thermocool,19 - 35 years,Male,1288,878,499
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Biosense,Thermocool,19 - 35 years,Male,1192,864,478
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Biosense,Thermocool,19 - 35 years,Male,1150,843,480
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Biosense,Thermocool,19 - 35 years,Male,1135,790,494
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Biosense,Thermocool,19 - 35 years,Male,1346,874,410
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Biosense,Navistar,19 - 35 years,Male,192,99,111
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Biosense,Navistar,19 - 35 years,Male,177,105,101
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Biosense,Navistar,19 - 35 years,Male,182,109,106
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Biosense,Navistar,19 - 35 years,Male,187,98,111
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Biosense,Navistar,19 - 35 years,Male,198,108,100
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Biosense,Navistar,19 - 35 years,Male,214,101,115
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Biosense,Navistar,19 - 35 years,Male,199,101,115
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Biosense,Navistar,19 - 35 years,Male,184,105,106
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Biosense,Navistar,19 - 35 years,Male,195,112,116
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Biosense,Navistar,19 - 35 years,Male,194,98,111
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Biosense,Navistar,19 - 35 years,Male,177,118,102
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Biosense,Navistar,19 - 35 years,Male,214,105,100
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Biosense,Navistar,19 - 35 years,Male,207,100,115
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Biosense,Navistar,19 - 35 years,Male,187,110,104
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Biosense,Navistar,19 - 35 years,Male,200,116,114
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Biosense,Navistar,19 - 35 years,Male,184,114,108
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,BSC,Blazer Prime,19 - 35 years,Male,105,86,20
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,BSC,Blazer Prime,19 - 35 years,Male,110,87,12
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,BSC,Blazer Prime,19 - 35 years,Male,109,82,15
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,BSC,Blazer Prime,19 - 35 years,Male,108,81,13
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,BSC,Blazer Prime,19 - 35 years,Male,110,80,17
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,BSC,Blazer Prime,19 - 35 years,Male,102,86,20
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,BSC,Blazer Prime,19 - 35 years,Male,108,81,19
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,BSC,Blazer Prime,19 - 35 years,Male,109,83,11
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,BSC,Blazer Prime,19 - 35 years,Male,110,80,13
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,BSC,Blazer Prime,19 - 35 years,Male,103,83,17
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,BSC,Blazer Prime,19 - 35 years,Male,98,82,14
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,BSC,Blazer Prime,19 - 35 years,Male,105,80,17
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,BSC,Blazer Prime,19 - 35 years,Male,111,85,18
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,BSC,Blazer Prime,19 - 35 years,Male,101,78,12
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,BSC,Blazer Prime,19 - 35 years,Male,109,81,10
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,BSC,Blazer Prime,19 - 35 years,Male,105,87,17
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,BSC,Intellanav,19 - 35 years,Male,412,180,101
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,BSC,Intellanav,19 - 35 years,Male,363,151,106
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,BSC,Intellanav,19 - 35 years,Male,381,165,115
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,BSC,Intellanav,19 - 35 years,Male,327,140,134
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,BSC,Intellanav,19 - 35 years,Male,294,118,98
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,BSC,Intellanav,19 - 35 years,Male,387,182,122
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,BSC,Intellanav,19 - 35 years,Male,342,165,98
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,BSC,Intellanav,19 - 35 years,Male,410,142,121
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,BSC,Intellanav,19 - 35 years,Male,346,168,102
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,BSC,Intellanav,19 - 35 years,Male,344,126,137
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,BSC,Intellanav,19 - 35 years,Male,368,172,116
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,BSC,Intellanav,19 - 35 years,Male,402,174,104
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,BSC,Intellanav,19 - 35 years,Male,394,134,100
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,BSC,Intellanav,19 - 35 years,Male,395,154,121
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,BSC,Intellanav,19 - 35 years,Male,314,119,118
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,BSC,Intellanav,19 - 35 years,Male,411,171,99
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Abbott,TactiCath,19 - 35 years,Male,507,539,205
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Abbott,TactiCath,19 - 35 years,Male,547,441,190
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Abbott,TactiCath,19 - 35 years,Male,536,463,171
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Abbott,TactiCath,19 - 35 years,Male,532,458,179
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Abbott,TactiCath,19 - 35 years,Male,540,466,150
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Abbott,TactiCath,19 - 35 years,Male,596,504,225
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Abbott,TactiCath,19 - 35 years,Male,500,541,178
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Abbott,TactiCath,19 - 35 years,Male,580,473,202
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Abbott,TactiCath,19 - 35 years,Male,601,431,201
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Abbott,TactiCath,19 - 35 years,Male,669,448,181
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Abbott,TactiCath,19 - 35 years,Male,502,532,219
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Abbott,TactiCath,19 - 35 years,Male,574,453,181
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Abbott,TactiCath,19 - 35 years,Male,538,520,244
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Abbott,TactiCath,19 - 35 years,Male,534,513,207
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Abbott,TactiCath,19 - 35 years,Male,569,501,235
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Abbott,TactiCath,19 - 35 years,Male,555,501,178
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Abbott,TactiFlex,19 - 35 years,Male,102,84,11
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Abbott,TactiFlex,19 - 35 years,Male,107,84,13
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Abbott,TactiFlex,19 - 35 years,Male,106,82,12
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Abbott,TactiFlex,19 - 35 years,Male,111,86,16
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Abbott,TactiFlex,19 - 35 years,Male,111,79,12
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Abbott,TactiFlex,19 - 35 years,Male,108,81,18
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Abbott,TactiFlex,19 - 35 years,Male,107,80,17
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Abbott,TactiFlex,19 - 35 years,Male,117,82,19
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Abbott,TactiFlex,19 - 35 years,Male,102,81,17
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Abbott,TactiFlex,19 - 35 years,Male,119,79,19
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Abbott,TactiFlex,19 - 35 years,Male,111,86,10
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Abbott,TactiFlex,19 - 35 years,Male,104,86,10
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Abbott,TactiFlex,19 - 35 years,Male,115,84,18
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Abbott,TactiFlex,19 - 35 years,Male,117,89,10
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Abbott,TactiFlex,19 - 35 years,Male,109,79,14
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Abbott,TactiFlex,19 - 35 years,Male,104,83,12
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Biosense,Thermocool,19 - 35 years,Male,1314,858,467
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Biosense,Thermocool,19 - 35 years,Male,1341,865,415
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Biosense,Thermocool,19 - 35 years,Male,999,850,455
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Biosense,Thermocool,19 - 35 years,Male,1127,800,427
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Biosense,Thermocool,19 - 35 years,Male,1050,870,511
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Biosense,Thermocool,19 - 35 years,Male,1218,869,463
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Biosense,Thermocool,19 - 35 years,Male,1074,854,413
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Biosense,Thermocool,19 - 35 years,Male,1022,885,460
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Biosense,Thermocool,19 - 35 years,Male,1332,797,491
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Biosense,Thermocool,19 - 35 years,Male,1175,795,433
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Biosense,Thermocool,19 - 35 years,Male,1345,887,405
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Biosense,Thermocool,19 - 35 years,Male,1301,887,504
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Biosense,Thermocool,19 - 35 years,Male,1204,873,483
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Biosense,Thermocool,19 - 35 years,Male,1162,852,485
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Biosense,Thermocool,19 - 35 years,Male,1147,798,499
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Biosense,Thermocool,19 - 35 years,Male,1360,883,414
